name,salary_from,salary_to,salary_currency,area_name,published_at
Руководитель проекта ERP (Axapta),,,,Москва,2005-03-16T13:18:16+0300
Инспектор по радиотехническому оборудованию и связи,,,,Москва,2005-03-16T13:34:04+0300
Ведущий специалист по компьютерному оборудованию,,,,Москва,2005-03-16T13:38:18+0300
Менеджер по продажам ИБП,,3000.0,USD,Москва,2005-05-27T13:52:05+0400
Программист ПО Documentum,,,,Москва,2005-03-16T13:58:44+0300
Web-master,,,,Москва,2005-03-16T14:02:38+0300
Специалист по работе с постоянными клиентами,,600.0,USD,Москва,2005-07-08T16:55:56+0400
Help Desk Support Analyst,,1100.0,USD,Москва,2005-03-16T14:12:40+0300
Инженер-инсталлятор (Cisco),,1200.0,USD,Москва,2005-05-31T11:35:01+0400
Инженер (стажер) в сервисную службу (оборудование Cisco),,,,Москва,2005-03-16T15:05:44+0300
Менеджер по развитию бизнеса. Направление FSC,,1700.0,USD,Москва,2005-06-20T12:12:00+0400
Программист C++ /  Software engineer C++,,,,Москва,2005-03-16T15:29:51+0300
Руководитель Интернет проектов,,1200.0,USD,Москва,2005-03-29T10:53:34+0400
Администратор (координатор) отдела продаж,,800.0,USD,Москва,2005-03-16T16:35:21+0300
Менеджер по работе с ключевыми клиентами,,5000.0,USD,Москва,2005-06-21T10:48:08+0400
Системный администратор (Help Desk),,800.0,USD,Москва,2005-04-07T09:22:06+0400
Business applications Analyst,,2500.0,USD,Москва,2005-03-16T17:23:02+0300
Инженер – конструктор по металлоконструкциям,,1200.0,USD,Москва,2005-10-12T11:35:21+0400
Руководитель проекта автоматизации на платформе 1С:8,,,,Москва,2005-03-16T17:45:00+0300
Инженер – электрик,,1200.0,USD,Москва,2005-10-12T11:35:21+0400
Инженер – пресейл по мобильным электростанциям,,1200.0,USD,Москва,2005-11-07T11:06:34+0300
IT Business Analyst,,,,Киев,2005-04-12T12:23:19+0400
Секретарь,,400.0,USD,Москва,2005-03-16T18:32:51+0300
Programmer,,,,Киев,2005-03-16T18:48:03+0300
Начальник отдела внедрения и разработки,1500.0,2000.0,USD,Москва,2005-12-19T17:55:50+0300
Менеджер по продажам,,900.0,USD,Екатеринбург,2005-05-27T13:55:15+0400
Infrastructure Systems Management Services Specialist,,2200.0,USD,Москва,2005-03-16T19:11:08+0300
Менеджер по продажам,,900.0,USD,Екатеринбург,2005-05-27T13:54:53+0400
Специалист в отдел тестирования,,,,Москва,2005-03-16T19:42:04+0300
Разработчик интернет-проектов,,1200.0,USD,Москва,2005-04-21T18:09:05+0400
Программист С/С++ (Windows / Win32 API),,1000.0,USD,Москва,2005-08-12T20:35:01+0400
Microsoft ETL Developer,,2500.0,USD,Москва,2005-07-18T10:45:57+0400
Руководитель сервисной службы,,4000.0,USD,Москва,2005-03-17T10:09:33+0300
Online Content Project Manager,,,,Москва,2005-03-17T10:15:52+0300
Аналитик-технолог,,,,Москва,2005-03-17T11:27:26+0300
Консультант по SAP R3,,3000.0,USD,Москва,2005-05-20T11:44:51+0400
Системный администратор,,1500.0,USD,Москва,2005-03-17T12:30:37+0300
Head of dect (cordless) phones department,,5000.0,USD,Украина,2005-03-17T12:47:05+0300
Head of medical techniques department,,5000.0,USD,Украина,2005-03-17T12:55:01+0300
Руководитель департамента по продаже беспроводных телефонов,,5000.0,USD,Украина,2005-03-17T13:01:19+0300
Руководитель департамента медицинской техники,,5000.0,USD,Украина,2005-03-17T13:06:36+0300
Программист 1С,,,,Москва,2005-08-22T08:56:36+0400
Java программист,,1500.0,USD,Москва,2005-03-17T14:09:17+0300
Начальник Службы Архитектуры Приложений,,4100.0,USD,Москва,2005-04-22T15:04:35+0400
МЕНЕДЖЕР ПРОЕКТОВ.,,1500.0,USD,Санкт-Петербург,2005-03-24T14:02:10+0300
РУКОВОДИТЕЛЬ СЕКТОРА КОРПОРАТИВНЫХ ПРОДАЖ.,,1000.0,USD,Санкт-Петербург,2005-03-31T12:04:24+0400
Менеджер по развитию французских марок,,1500.0,USD,Москва,2005-03-17T16:15:00+0300
Руководитель Отдела Систем Коммутации из Мобильного оператора,,3000.0,USD,Москва,2005-03-17T16:23:42+0300
Руководитель Отдела Систем Коммутации из Мобильного оператора,,3500.0,USD,Москва,2005-06-09T16:20:16+0400
Специалист отдела транспортной сети,,1200.0,USD,Москва,2005-03-17T16:30:20+0300
Координатор,,800.0,USD,Москва,2005-03-17T16:36:42+0300
Менеджер проекта,,,,Москва,2005-05-06T12:18:16+0400
МЕНЕДЖЕР ПО КОРПОРАТИВНЫМ ПРОДАЖАМ КОМПЬЮТЕРНОЙ ТЕХНИКИ.,,800.0,USD,Санкт-Петербург,2005-03-31T12:04:24+0400
ИНЖЕНЕР-КОНТРОЛЕР ОТК КОМПЬЮТЕРНОЙ ТЕХНИКИ.,,400.0,USD,Санкт-Петербург,2005-05-27T12:36:53+0400
Маркетинг - менеджер,,1700.0,USD,Москва,2005-03-17T17:13:46+0300
Инженер-электронщик,,800.0,USD,Москва,2005-03-17T17:40:53+0300
Ассистент по внутренним коммуникациям,,,,Москва,2005-04-12T17:21:19+0400
Менеджер по продажам (от А-Класс),,,,Москва,2005-04-25T14:56:23+0400
Помощник начальника управления ИТ,,600.0,USD,Москва,2005-03-17T18:21:05+0300
Разработчик C++  под UNIX,,1500.0,USD,Москва,2005-03-17T18:49:19+0300
Старший разработчик на С++,,2500.0,USD,Москва,2005-07-18T16:38:25+0400
Разработчик на С# (Зеленоград),,1600.0,USD,Московская область - Север,2005-10-07T14:11:44+0400
Заместитель директора департамента по работе с ключевыми клиентами,,,,Москва,2005-03-18T10:44:51+0300
Программист по АССESS,,1000.0,USD,Москва,2005-03-18T11:01:14+0300
Менеджер по продажам (руководитель направления) в ИТ консалтинг,,4000.0,USD,Москва,2005-06-02T10:46:11+0400
Оператор в call  центр (код вакансии 070),,500.0,USD,Москва,2005-03-18T12:06:21+0300
Специалист-представитель в офисы продаж (код вакансии 069),,600.0,USD,Москва,2005-03-18T12:09:09+0300
IT Specialist,,1300.0,USD,Москва,2005-03-18T12:10:50+0300
Старший программист,,2500.0,USD,Москва,2005-03-18T12:17:47+0300
Разработчик web приложений.,,1300.0,USD,Москва,2005-03-18T12:21:58+0300
Программист.,,1300.0,USD,Москва,2005-03-18T12:23:15+0300
Application Manager,,,,Москва,2005-03-18T12:30:10+0300
Специалист в офис продаж в г Красногорск (код вакансии 069),,600.0,USD,Москва,2005-03-18T12:41:29+0300
Програмист,,1200.0,USD,Москва,2005-03-18T13:01:06+0300
Специалист по продажам услуг интернет-портала,,,,Москва,2005-03-18T13:04:02+0300
Специалист в офис продаж г Одинцово (код вакансии 069),,600.0,USD,Москва,2005-03-18T13:32:44+0300
Маркетолог,,,,Москва,2005-03-28T18:17:11+0400
Инженер-технолог,,1500.0,USD,Москва,2005-03-18T13:55:45+0300
Менеджер по работе с корпоративными клиентами,,,,Москва,2005-03-18T14:08:27+0300
Менеджер по работе со стратегическими парнерами,,,,Москва,2005-03-18T14:18:09+0300
Менеджер по работе с региональными партнерами,,,,Москва,2005-03-18T14:25:28+0300
Технический специалист,,1500.0,USD,Москва,2005-03-18T14:42:11+0300
Программист,,1500.0,USD,Москва,2005-05-25T17:45:46+0400
Менеджер по маркетинговым коммуникациям,,2200.0,USD,Москва,2005-03-18T15:17:40+0300
Аналитик базы данных,,700.0,USD,Москва,2005-03-31T13:35:24+0400
Инженер по Cisco,,1500.0,USD,Москва,2005-03-18T16:15:39+0300
Инженер по Nortel Networks,,45.0,USD,Москва,2005-03-18T16:19:27+0300
Менеджер проектов,,1600.0,USD,Москва,2005-03-18T16:25:16+0300
Программист,,1000.0,USD,Москва,2005-03-18T17:17:11+0300
Руководитель отдела информационных систем(Вакансия от БЛМ Консорт),,2500.0,USD,Москва,2005-03-18T17:37:37+0300
Head of dect (cordless) phones department,,1000.0,USD,Киев,2005-05-11T13:05:48+0400
Head of medical techniques department,,1000.0,USD,Киев,2005-05-17T12:30:49+0400
Начинающий бизнес-аналитик,,600.0,USD,Москва,2005-03-18T17:47:51+0300
Специалист IT,,,,Ярославль,2005-03-18T17:53:30+0300
Сервисный инженер,,1000.0,USD,Москва,2005-03-18T18:10:06+0300
Assistant to Sales Manager,,650.0,USD,Москва,2005-03-18T18:30:42+0300
Разработчик .NET,,1500.0,USD,Москва,2005-03-18T18:39:17+0300
Программист 1С,,1000.0,USD,Москва,2005-03-18T18:41:19+0300
Менеджер по работе с клиентами (менеджер по продажам ПО),,1200.0,USD,Москва,2005-03-18T18:42:33+0300
Менеджера по продажам услуг,,,,Москва,2005-03-18T18:43:52+0300
Начальник /Главный специалист отдела банковских технологий,,,,Москва,2005-08-11T12:26:36+0400
Главный специалист Отдела реинжиниринга,,,,Москва,2005-03-18T18:57:51+0300
Программист,,800.0,USD,Москва,2005-04-25T19:08:49+0400
Программист,,,,Москва,2005-03-18T19:13:30+0300
"Программист (Access, SQL)",,,,Москва,2005-03-18T19:14:48+0300
Программист - аналитик по Powerbuilder,,,,Москва,2005-03-29T10:18:07+0400
Аналитик по продажам,,,,Москва,2005-04-18T09:56:37+0400
Специалист отдела оперативного управления сетями (сменный график работы),,,,Москва,2005-05-12T17:18:48+0400
Специалист отдела оперативного управления сетями (сменный график работы),,,,Москва,2005-03-19T19:40:56+0300
Менеджер проекта,,,,Москва,2005-12-05T12:56:10+0300
Менеджер по продажам VoIP,,,,Москва,2005-05-12T17:18:48+0400
Инженер информационно - программного обеспечения отдела оперативного управления сетями,,,,Москва,2005-05-12T17:18:48+0400
Инженер отдела разработки решений по «последним милям»,,,,Москва,2005-05-12T17:18:48+0400
Начальник отдела продаж (работа с корпорациями),,,,Москва,2005-05-12T17:18:48+0400
Начальник отдела по работе с системными интеграторами,,,,Москва,2005-03-19T21:04:01+0300
Специалист отдела  биллинга,,,,Москва,2005-03-19T21:12:35+0300
Инженер отдела развития голосовых сетей,,,,Москва,2005-03-19T21:15:55+0300
Менеджер отдела продаж в странах СНГ,,,,Москва,2005-05-12T17:18:48+0400
Маркетолог отдела информационного обеспечения продаж,,,,Москва,2005-03-19T21:42:33+0300
Инженер службы сети DWDM,,,,Москва,2005-05-12T17:18:48+0400
Специалист службы формирования сети,,,,Москва,2005-05-12T17:18:48+0400
Администратор ERP системы MBS Axapta,,,,Москва,2005-05-12T17:20:54+0400
Менеджер по продажам телекоммуникационного оборудования,,1500.0,USD,Москва,2005-05-26T22:15:59+0400
Менеджер по продажам телекоммуникационного оборудования,,1500.0,USD,Москва,2005-05-26T22:15:59+0400
Методист учебного центра,,650.0,USD,Москва,2005-06-16T17:40:22+0400
Менеджер-аналитик по отраслевым IT решениям,,,,Москва,2005-05-11T11:28:23+0400
Менеджер по работе с ключевыми клиентами,,2000.0,USD,Санкт-Петербург,2005-03-21T11:10:58+0300
Бизнес-Аналитик,,2700.0,USD,Москва,2005-03-21T11:13:40+0300
Бизнес-Аналитик,,2700.0,USD,Москва,2005-03-21T11:25:49+0300
Руководитель отдела Интернет маркетинга,,1500.0,USD,Москва,2005-03-21T11:28:35+0300
Разработчик Oracle Forms/Reports,,1500.0,USD,Москва,2005-07-25T11:40:10+0400
Менеджер по продаже рекламных площадей,,2000.0,USD,Москва,2005-06-14T09:48:31+0400
Системный Администратор,,1800.0,USD,Москва,2005-03-21T11:33:19+0300
Менеджер по баннерной рекламе,,600.0,USD,Москва,2005-06-14T09:48:29+0400
Windows Developer,,1500.0,USD,Москва,2005-05-06T11:15:48+0400
Инженер-установщик  аудио и видео оборудования,,,,Москва,2005-03-21T12:28:21+0300
Java Developer - Kazan,,700.0,USD,Казань,2005-06-16T12:00:06+0400
Developer/Architect,,1700.0,USD,Москва,2005-05-13T17:27:41+0400
Менеджер по продаже бытовой техники,,600.0,USD,Москва,2005-03-21T13:02:50+0300
Системный администратор,,900.0,USD,Москва,2005-03-21T13:08:07+0300
Системный администратор,,,,Москва,2005-03-21T13:12:51+0300
Системный инженер СУБД Oracle и Veritas I3,,,,Москва,2005-03-21T13:23:18+0300
Системный инженер СУБД Oracle и Veritas I3,,,,Москва,2005-06-21T11:09:32+0400
Web-дизайнер/дизайнер,,600.0,USD,Москва,2005-05-11T15:34:18+0400
Web-программист,,1100.0,USD,Москва,2005-07-02T12:14:49+0400
Системный администратор/ help Desk,,,,Москва,2005-03-21T13:49:06+0300
Presale - инженер,,,,Москва,2005-03-21T14:26:24+0300
Менеджер проекта,,1300.0,USD,Москва,2005-03-21T14:46:39+0300
Специалист в отдел тестирования,,1000.0,USD,Москва,2005-03-21T14:52:24+0300
Составитель документации,,700.0,USD,Москва,2005-03-21T14:53:57+0300
Менеджер по продажам услуг энергоконсалтинга,,1300.0,USD,Москва,2005-03-21T15:19:46+0300
Программист C++,,1200.0,USD,Москва,2005-03-28T18:24:32+0400
Программист-разработчик пользовательского интерфейса,,1500.0,USD,Москва,2005-03-28T18:24:32+0400
Менеджер по продаже ПО,,1000.0,USD,Москва,2005-03-21T15:50:15+0300
Системный администратор,,,,Москва,2005-07-18T10:23:15+0400
ДИЗАЙНЕР,,1000.0,USD,Москва,2005-03-21T15:58:43+0300
IT менеджер (с опытом SAP),,2500.0,USD,Москва,2005-03-21T16:30:31+0300
Технический специалист по продуктам HP OV,,,,Москва,2005-03-21T16:31:55+0300
Инженер-проектировщик,,1000.0,USD,Москва,2005-03-21T16:39:18+0300
"PR-manager, менеджер по связям с общественностью",,1000.0,USD,Москва,2005-03-21T16:40:39+0300
Системный администратор,,1000.0,USD,Москва,2005-03-21T16:42:33+0300
PR manager,,1000.0,USD,Москва,2005-03-21T16:46:15+0300
Сис админ,,,,Москва,2005-03-21T16:48:56+0300
Программист С++,,900.0,USD,Москва,2005-03-21T17:00:38+0300
Менеджер по международным продажам,,,,Москва,2005-05-11T17:51:36+0400
Ведущий программист,,,,Москва,2005-05-16T16:29:12+0400
Ассистент  администратора  ERP- системы (IK LD-AAS),,1700.0,USD,Москва,2005-05-19T14:38:48+0400
Специалист службы поддержки клиентов,,400.0,USD,Москва,2005-05-23T13:41:03+0400
Менеджер по продажам,,500.0,USD,Москва,2005-05-23T13:41:21+0400
Монтажник/инженер слаботочных систем,,,,Москва,2005-05-12T15:26:41+0400
Начальник участка строительства,,,,Москва,2005-05-12T15:26:41+0400
Директор по строительству,,,,Москва,2005-05-12T15:26:41+0400
Инженер/радиоинженер (системник),,,,Москва,2005-04-11T14:55:56+0400
Специалист по пожарным системам,,,,Москва,2005-04-11T14:55:56+0400
Системный администратор,,,,Москва,2005-03-21T19:25:50+0300
IT Администратор,,400.0,USD,Санкт-Петербург,2005-03-22T09:36:02+0300
Специалист обработки данных департамента информационных технологий,,500.0,USD,Москва,2005-03-22T10:33:30+0300
Программист Delphi,,,,Москва,2005-03-22T10:42:40+0300
Web-разработчик / Web-программист,,,,Москва,2005-03-22T10:43:05+0300
Системный администратор,,,,Москва,2005-03-22T10:43:45+0300
Product Specialist in Foreign Cellular Company,,,,Москва,2005-07-05T17:41:23+0400
Специалист по внедрению финансовых информационных систем,,,,Москва,2005-03-22T11:22:44+0300
SENIOR PROJECT MANAGER (VAS) in The International Company,,,,Москва,2005-06-07T16:11:26+0400
Инженер связи и слаботочных систем,,,,Москва,2005-03-22T12:18:59+0300
Тестировщик ПО,,,,Москва,2005-03-22T12:28:27+0300
Специалист по поддержке ПО,,,,Москва,2005-03-22T12:31:45+0300
Программист 1С,,1300.0,USD,Москва,2005-04-13T09:45:42+0400
Инженер связи и слаботочных систем,,,,Москва,2005-06-16T10:08:19+0400
Программист ASP.NET,,,,Москва,2005-03-22T12:34:36+0300
Web-программист,,,,Москва,2005-03-22T12:51:29+0300
Программист 1С,,1200.0,USD,Москва,2005-04-28T13:52:08+0400
Инженер по радиосвязи,,,,Москва,2005-04-25T18:55:37+0400
TCAD Engineer (SV),,,,Нижний Новгород,2005-03-22T13:40:52+0300
Разработчик/Аналитик,,,,Москва,2005-07-12T10:19:53+0400
Application Developer (NN),,,,Нижний Новгород,2005-03-22T13:45:12+0300
Разработчик ПО,,800.0,USD,Москва,2005-07-12T10:19:53+0400
Network/Server Specialist,,,,Нижний Новгород,2005-03-22T13:50:25+0300
Преподаватель,,,,Москва,2005-03-22T13:58:04+0300
Ассистент менеджера ВЭД,,750.0,USD,Москва,2005-04-04T11:44:52+0400
Независимый тренер-консультант,,,,Москва,2005-03-22T14:13:24+0300
Системный аналитик (код-СА),,,,Москва,2005-10-31T12:07:33+0300
Руководитель Управления продаж,,5000.0,USD,Москва,2005-03-22T14:46:11+0300
Консультант по внедрению систем планирования и бюджетирования (код -СА),,,,Москва,2005-11-14T10:47:04+0300
Менеджер по работе с клиентами,,,,Москва,2005-08-15T10:11:08+0400
"Продукт-менеджер (направление серверы, системы хранения данных)",,2000.0,USD,Москва,2005-05-14T10:41:48+0400
Системный администратор,,800.0,USD,Москва,2005-03-22T16:02:14+0300
Ведущий инженер (Unix/ HP-UX),,,,Москва,2005-05-17T11:48:10+0400
Программист,,1000.0,USD,Москва,2005-03-22T17:23:50+0300
Software Sales Manager – Telecom,,,,Москва,2005-03-28T17:49:17+0400
Software Sales Manager – Oil & Gas,,,,Москва,2005-03-28T17:49:17+0400
Software Sales Manager – Government,,,,Москва,2005-03-28T17:49:17+0400
Ведущий специалист по технической поддержке (сотовая связь/радиосвязь),,1500.0,USD,Москва,2005-03-22T18:15:36+0300
Специалист по информационным технологиям,,700.0,USD,Краснодар,2005-03-22T18:34:17+0300
Продакт- менеджер,,1500.0,USD,Москва,2005-03-22T18:55:47+0300
Руководитель проекта,,,,Москва,2005-03-23T09:32:07+0300
Сотрудник в департамент администрирования информационных систем (Support),,600.0,USD,Москва,2005-03-23T10:22:36+0300
Ведущий менеджер по продажам,,,,Москва,2005-05-24T09:36:33+0400
Телемаркетолог,,,,Москва,2005-03-23T10:45:52+0300
Программист,,,,Москва,2005-05-24T09:36:53+0400
Менеджер внешней службы,,1500.0,USD,Киев,2005-04-11T18:12:44+0400
Программист налогового отдела,,1800.0,USD,Москва,2005-03-23T11:28:53+0300
Программист налогового отдела,,1800.0,USD,Москва,2005-03-23T11:31:32+0300
Technical assiatant/ Технический ассистент,,,,Москва,2005-09-14T16:15:47+0400
Ведущий инженер по сервису,,,,Москва,2005-05-19T15:34:28+0400
"Директор торгового дома (вакансия от ""Консорт-ЕС"")",,,,Москва,2005-03-23T12:12:13+0300
Technical Sales Consultant,,3000.0,USD,Москва,2005-03-23T18:00:27+0300
"Head of Internet Banking Development, Retail/ Руководитель Отдела Развития Internet Banking",,,,Москва,2005-05-23T10:58:49+0400
Администратор программ обучения в Департамент по работе с персоналом,,,,Москва,2005-04-19T19:02:19+0400
Менеджер по обучению в Департамент по работе с персоналом,,,,Москва,2005-04-19T19:02:19+0400
Системный администратор / System Administrator,,1000.0,USD,Москва,2005-03-23T20:04:17+0300
Региональный менеджер,,700.0,USD,Москва,2005-04-19T10:08:33+0400
Руководитель интернет-портала «Музыка»,,1000.0,USD,Москва,2005-05-02T12:11:37+0400
"Event-manager. Код вакансии: ""Л-event""",,1500.0,USD,Москва,2005-03-24T09:41:51+0300
Менеджер Интернет проекта Мобильные игры,,800.0,USD,Москва,2005-05-11T12:02:06+0400
Специалист по Интернет маркетингу,,800.0,USD,Москва,2005-05-11T12:02:06+0400
C++ программист,,1000.0,USD,Москва,2005-06-14T09:48:32+0400
"Core Network Consultant.Код вакансии ""Л-CNC""",,2800.0,USD,Москва,2005-03-24T09:51:12+0300
Инженер-технолог,,1500.0,USD,Москва,2005-03-24T10:17:20+0300
Системный администратор,,1200.0,USD,Москва,2005-03-24T10:21:21+0300
Программист,,,,Москва,2005-03-24T10:22:00+0300
Java программист,,1500.0,USD,Москва,2005-03-24T10:27:14+0300
Менеджер по работе с корпоративными клиентами,,,,Москва,2005-03-24T10:31:43+0300
Менеджер по работе со стратегическими партнерами,,,,Москва,2005-03-24T10:41:04+0300
Программист,,1600.0,USD,Москва,2005-04-18T10:33:39+0400
Менеджер по работе с региональными партнерами,,,,Москва,2005-03-24T11:03:16+0300
IT-Менеджер,,2200.0,USD,Санкт-Петербург,2005-03-24T11:04:54+0300
ПОМОЩНИК СИСТЕМНОГО АДМИНИСТРАТОРА в Аудиторскую компанию,,400.0,USD,Москва,2005-03-30T12:34:47+0400
Продавец решений ИТ консалтинга,,,,Москва,2005-06-20T11:46:15+0400
Менеджер по развитию бизнеса в регионы (Южный федеральный округ),,,,Москва,2005-05-11T12:46:50+0400
Менеджер по продажам услуг энергоконсалтинга,,,,Москва,2005-04-28T10:41:25+0400
Sales Consultant,,2300.0,USD,Москва,2005-03-24T12:00:30+0300
Системный администратор,,,,Москва,2005-03-24T12:06:47+0300
Системный администратор,,,,Москва,2005-04-11T11:47:19+0400
Инженер по  СКС и ЛКС (Телеком),,,,Москва,2005-05-06T08:56:37+0400
Менеджер по компьютерным сетям (IT Manager),,2500.0,USD,Санкт-Петербург,2005-03-24T12:17:28+0300
Системный аналитик,,,,Москва,2005-05-16T10:50:30+0400
Программист П2,,1000.0,USD,Москва,2005-12-01T12:13:26+0300
Программист П3,,800.0,USD,Москва,2005-12-01T12:13:25+0300
Программист П1,,1500.0,USD,Москва,2005-12-01T12:13:25+0300
Системный администратор,,,,Санкт-Петербург,2005-03-24T12:40:27+0300
Консультант,,,,Москва,2005-06-20T13:50:22+0400
Инженер по развитию сети,,,,Москва,2005-04-13T18:49:53+0400
Системный администратор (Oracle / UNIX),,1200.0,USD,Москва,2005-08-05T16:40:55+0400
Технический директор,,,,Москва,2005-04-13T18:33:21+0400
IT Specialist,,1400.0,USD,Москва,2005-03-24T14:29:49+0300
Менеджер по продажам,,1000.0,USD,Москва,2005-09-19T13:34:36+0400
Инженер по обслуживанию локальных сетей,,500.0,USD,Москва,2005-03-24T15:47:55+0300
Специалиста по наладке и обслуживанию АТС,,,,Москва,2005-08-12T13:12:06+0400
Менеджер по работе с клиентами,,,,Москва,2005-03-24T15:59:45+0300
Account director (BLM-Consort vacancy),,3000.0,USD,Москва,2005-03-24T16:02:19+0300
Администратор IP телефонии,,,,Москва,2005-07-13T13:06:11+0400
Инженер (сектор телекоммуникаций),,1200.0,USD,Москва,2005-04-25T14:36:54+0400
Менеджер по продажам автоматизированных систем управления (крупная западная производственная компания),,2000.0,USD,Санкт-Петербург,2005-03-24T16:43:27+0300
Менеджер по продажам,,2000.0,USD,Москва,2005-03-24T16:51:29+0300
Преподаватель по направлению «Информационная безопасность».,,,,Москва,2005-03-24T17:06:24+0300
Преподаватель по авторизованным курсам Cisco.,,,,Москва,2005-03-24T17:09:35+0300
"Senior Technical service engineer, Telecommunication Systems, Moscow(IK-MMM-STSE)",,,,Москва,2005-07-18T17:17:46+0400
Разработчик отчетов,,,,Москва,2005-03-24T17:18:50+0300
Системный архитектор,,,,Москва,2005-03-24T17:21:35+0300
Администратор БД (MS SQL 2000),,,,Москва,2005-03-24T17:25:01+0300
Аналитик-консультант (код: JFBA-Re),,800.0,USD,Москва,2005-05-20T16:39:50+0400
Специалист 2 категории Администрации Генерального Директора,,500.0,USD,Москва,2005-04-01T12:09:51+0400
Аналитик-консультант (код: JFBA-F1),,800.0,USD,Москва,2005-03-24T18:03:02+0300
Руководитель проектов,,,,Москва,2005-11-21T14:31:15+0300
Консультант-программист Департамента КИС,,,,Москва,2005-03-24T18:50:24+0300
Account  Manager (IK-ES-AM),,,,Москва,2005-08-15T10:11:34+0400
QM - Тестировщик,,,,Москва,2005-03-24T19:34:17+0300
Секретарь – помощник руководителя / Secretary – administrative assistant,,600.0,USD,Москва,2005-03-24T19:44:10+0300
Менеджер по продажам программного обеспечения (ПО) / Менеджер по работе с клиентами / Sales Manager / Account Manager,,2000.0,USD,Москва,2005-03-24T20:05:50+0300
Senior Technical Service Engineer in The International Company (Telecommunication Systems),,2000.0,USD,Москва,2005-07-05T17:41:23+0400
Senior Technical Service Engineer,,1900.0,USD,Москва,2005-03-25T09:22:51+0300
Оператор в казначейство,,400.0,USD,Москва,2005-03-25T10:03:58+0300
"Менеджер по продажам монтажных  шкафов для телекоммуникационного и компьютерного оборудования, технической мебели и пультов управления",,800.0,USD,Москва,2005-06-24T10:30:10+0400
СИСТЕМНЫЙ АДМИНИСТРАТОР,,,,Москва,2005-04-06T18:05:20+0400
Системный администратор,,1500.0,USD,Москва,2005-04-12T17:57:56+0400
Инструктор для прочтения курсов SAP R\3 (временно),,1500.0,USD,Москва,2005-04-28T17:00:06+0400
СИСТЕМНЫЙ АДМИНИСТРАТОР,,,,Москва,2005-04-06T18:05:20+0400
Административный  Директор (IK-MS-AD)_,,5000.0,USD,Москва,2005-05-19T14:38:49+0400
Pre-sales Консультант (IK-RK-PS),,2000.0,USD,Москва,2005-05-19T14:38:49+0400
Senior Application Analyst,,2300.0,USD,Москва,2005-03-25T12:17:34+0300
IT  специалист,,700.0,USD,Москва,2005-03-25T12:23:39+0300
Программист 1С 7.7.,,,,Москва,2005-09-02T15:01:30+0400
IT Бизнес аналитик,,2500.0,USD,Москва,2005-03-25T13:05:13+0300
Database Operator,,600.0,USD,Москва,2005-04-12T18:46:14+0400
Инженер-программист,,1600.0,USD,Москва,2005-03-25T13:19:05+0300
Business Process Analyst  (SAP),,4000.0,USD,Москва,2005-03-25T13:19:31+0300
SAP Business Analyst,,4000.0,USD,Южно-Сахалинск,2005-03-25T13:26:30+0300
Инженер-программист,,1600.0,USD,Москва,2005-03-25T13:28:55+0300
Product Line Manager в крупную компанию-дистрибутор компьютерной техники,,,,Москва,2005-03-25T13:36:20+0300
Менеджер по продажам в крупную компанию (опт. торговля компьютерной техникой),,2000.0,USD,Москва,2005-03-25T13:44:50+0300
Менеджер,,500.0,USD,Москва,2005-03-25T14:15:29+0300
Senior Application Analyst in a foreign telecom company,,2300.0,USD,Москва,2005-03-25T14:17:08+0300
Java программист,,1500.0,USD,Москва,2005-03-25T14:19:53+0300
Менеджер проекта,,1500.0,USD,Москва,2005-03-25T14:20:09+0300
Специалист в отдел тестирования,,1000.0,USD,Москва,2005-03-25T14:20:57+0300
Технический писатель,,700.0,USD,Москва,2005-03-25T14:21:10+0300
Field Service Engineer,,1500.0,USD,Новосибирск,2005-03-25T14:41:03+0300
Field Service Engineer,,1500.0,USD,Новосибирск,2005-03-25T14:41:05+0300
Специалист абонентского обслуживания.,,550.0,USD,Москва,2005-03-25T14:47:03+0300
Sales / Account Manager,,1600.0,USD,Москва,2005-03-25T15:10:14+0300
SAP R/3 (SD / MM / ABAP) Specialist,,,,Москва,2005-03-25T15:42:49+0300
SAP R/3 (MM) Specialist,,,,Москва,2005-03-25T15:45:18+0300
SAP R/3 (SD) Specialist,,,,Москва,2005-03-25T15:48:12+0300
Программист 1С (Крупная розничная сеть - GSM Телефония),,1300.0,USD,Москва,2005-03-25T15:51:49+0300
Программист 1С,,1400.0,USD,Москва,2005-03-25T15:52:39+0300
Программист 1С (Крупная розничная сеть - GSM Телефония),,1300.0,USD,Москва,2005-03-25T15:54:13+0300
Заместитель руководителя департамента разработки ПО.,,,,Москва,2005-09-07T10:35:28+0400
Менеджер по развитию направления «Корпоративные порталы и Интеграция приложений»,,,,Москва,2005-11-22T18:53:45+0300
Специалист отдела информационных технологий,,,,Москва,2005-04-26T11:11:05+0400
Специалист отдела интеграции сервисных платформ,,,,Москва,2005-04-12T17:50:07+0400
Data processor,,400.0,USD,Киев,2005-04-18T16:31:16+0400
Системный архитектор центров обработки данных,,,,Москва,2005-03-25T17:30:23+0300
Технический менеджер,,,,Москва,2005-05-16T18:13:56+0400
IT Help Desk Specialist,,600.0,USD,Москва,2005-03-25T17:38:24+0300
Маркетолог-аналитик,,,,Санкт-Петербург,2005-03-25T17:38:36+0300
Региональный менеджер в отдел развития региональной сети,,800.0,USD,Москва,2005-06-21T17:23:54+0400
