name,salary_from,salary_to,salary_currency,area_name,published_at
Программист 1С,,1300.0,USD,Москва,2004-12-03T17:57:29+0300
"Прикладной программист. Код вакансии: ""АЗ-прогр."".",,,,Москва,2004-10-05T16:48:42+0400
Директор по маркетингу,,,,Москва,2004-09-17T14:27:18+0400
Тестировщик компьютерного оборудования,,400.0,USD,Москва,2004-09-17T14:35:49+0400
Специалист по внедрению,,800.0,USD,Москва,2004-09-28T20:26:33+0400
Technical Sales Manager (вакансия от БЛМ Консорт),,1800.0,USD,Москва,2004-09-17T15:16:03+0400
Инженер,,,,Москва,2004-09-17T16:14:15+0400
Продакт-менеджер  по программному обеспечению,,1500.0,USD,Москва,2004-09-30T13:38:18+0400
Старший специалист контрактного отдела,,,,Москва,2004-09-17T17:02:51+0400
Администратор проектов,,,,Москва,2004-10-06T18:17:02+0400
IT Manager,,,,Москва,2004-09-17T17:12:33+0400
Администрирование базы данных,,,,Москва,2004-09-17T17:15:04+0400
Специалист в сектор консалтинга,,800.0,USD,Москва,2004-09-17T17:25:25+0400
Руководитель группы контроля качества,,1500.0,USD,Москва,2004-10-05T16:30:43+0400
Менеджер по развитию бизнеса,,1500.0,USD,Москва,2004-10-05T16:30:43+0400
IT User Support Specialist - Evenings and Weekends,,,,Москва,2004-09-17T18:16:23+0400
IT специалист (The Challenge Initiative),,1000.0,USD,Москва,2004-09-17T20:07:23+0400
Программист 1С,,,,Москва,2004-09-17T20:13:34+0400
Project Leader in Telecommunications,,,,Москва,2004-09-20T10:20:56+0400
Web-дизайнер,,1200.0,USD,Москва,2004-09-20T10:26:41+0400
Тест-инженер,,,,Москва,2004-12-27T10:26:19+0300
Project Leader in Optics,,,,Москва,2004-09-20T10:32:43+0400
Software Engineer,,,,Москва,2004-09-20T10:44:55+0400
Software Engineer,,,,Москва,2004-09-20T10:50:28+0400
DSP Image Processing Engineer,,,,Москва,2004-09-20T10:56:38+0400
Project Leader in Compiler Design / Senior Software Engineer,,,,Москва,2004-09-20T11:04:49+0400
Chip Designer,,,,Москва,2004-09-20T11:24:29+0400
Linux Software Engineer,,,,Москва,2004-09-20T11:30:52+0400
Главный бухгалтер в филиал,,,,Москва,2004-09-20T11:33:06+0400
Optics Engineer,,,,Москва,2004-09-20T11:38:41+0400
Ассистент отдела интернет-проектов,,750.0,USD,Москва,2004-10-20T19:51:09+0400
JUNIOR SYSTEM ANALYST,,,,Москва,2004-09-20T14:19:51+0400
JUNIOR SYSTEM ANALYST,,,,Москва,2004-09-20T14:20:18+0400
RECONCILIATION SPECIALIST,,,,Москва,2004-09-20T14:24:20+0400
Information Systems Support Manager,,,,Москва,2004-09-20T14:28:05+0400
Технический консультант по Online Software в крупную западную компанию,,2500.0,USD,Москва,2004-11-29T09:23:27+0300
Бизнес-аналитик / Внутренний консультант,,2000.0,USD,Москва,2004-12-14T11:57:12+0300
Программист 1 С,,1200.0,USD,Москва,2004-12-14T11:57:12+0300
Директор по маркетингу,,1500.0,USD,Москва,2004-10-17T19:57:43+0400
Ведущий консультант группы нормативно-справочной информации.,,,,Москва,2004-09-20T17:10:03+0400
Старший специалист отдела АСУП,,1400.0,USD,Москва,2004-09-20T17:53:25+0400
Срочно! Требуется Специалист по ORACLE Applications (финансы),,,,Москва,2004-10-15T11:23:34+0400
Разработчик программного обеспечения,,,,Москва,2004-09-20T20:48:52+0400
Региональный менеджер по продажам,,1500.0,USD,Москва,2004-11-22T14:35:28+0300
Менеджер по качеству,,,,Москва,2004-10-05T16:30:43+0400
"Системный админестратор, админестратор базы данных, программист 1-С",,,,Москва,2004-09-29T11:43:46+0400
Йц,,,,Москва,2004-09-21T10:32:46+0400
Специалист по директ-маркетингу,,,,Москва,2004-10-13T10:27:38+0400
Руководитель группы специалистов отдела продаж,,2000.0,USD,Москва,2004-09-21T11:35:38+0400
Менеджер на домашнем телефоне,,1200.0,USD,Москва,2004-09-21T11:39:08+0400
Web-программист  (RT-Dh-Prog),,,,Москва,2004-09-21T11:49:19+0400
Копирайтер,,1000.0,USD,Москва,2004-09-21T12:33:53+0400
Специалист по поддержке пользователей,,1000.0,USD,Москва,2004-09-21T15:32:03+0400
Заместитель начальника службы тестирования и специальных проектов,,1900.0,USD,Москва,2004-09-21T15:32:15+0400
Инженер по техническому сопровождению ПО в области аналитических продуктов,,900.0,USD,Москва,2004-09-21T15:37:15+0400
"Главный специалист Отдела мониторинга, разработки и организации внедрения банковских продуктов",,,,Москва,2004-09-21T16:20:48+0400
"Заместитель начальника Управления связи, защиты информации и РТО",,1000.0,USD,Москва,2004-10-26T14:05:41+0400
Эксперт по международным платежным системам (МПС),,,,Москва,2004-12-30T12:37:21+0300
Разработчик VB+MSSQL в банк,,,,Москва,2004-12-29T14:17:41+0300
Программист – разработчик,,,,Москва,2004-09-21T17:29:06+0400
С++ разработчик,,1100.0,USD,Москва,2004-10-13T19:22:46+0400
Тестировщик,,1500.0,USD,Москва,2004-10-13T19:22:46+0400
Release Manager (NN),,,,Нижний Новгород,2004-09-21T19:53:09+0400
IT Client Support Engineer helpdesk (MS),,,,Москва,2004-09-21T19:58:24+0400
EC Operational engineer (NN),,,,Нижний Новгород,2004-09-21T20:01:13+0400
Специалист в Информационно-вычислительный центр (вакансия от A-class),,1200.0,USD,Москва,2004-09-21T20:03:39+0400
IT Telecom Engineer,,,,Москва,2004-09-22T10:39:37+0400
СПЕЦИАЛИСТ ПО ТЕСТИРОВАНИЮ,,1000.0,USD,Москва,2004-09-22T10:49:00+0400
Software Developer,,,,Москва,2004-12-09T12:19:31+0300
Менеджер по качеству/ Quality Manager,,,,Москва,2004-12-20T15:29:01+0300
Local Banking System Specialist,,1700.0,USD,Москва,2004-09-22T12:47:06+0400
Аналитик IFS Application (Екатеринбург),,800.0,USD,Москва,2004-11-09T11:53:13+0300
Ассистент менеджера по продажам,,400.0,USD,Москва,2004-10-11T16:25:38+0400
Аналитик IFS Application (Екатеринбург),,800.0,USD,Москва,2004-09-22T13:20:14+0400
Программист (Екатеринбург),,800.0,USD,Екатеринбург,2004-11-09T11:53:15+0300
Инженер Sun,,,,Москва,2004-12-01T15:23:32+0300
Программист-разработчик  (Java),,1000.0,USD,Москва,2004-11-09T11:53:15+0300
Специалист  по рекламе и продвижению Интернет-магазина,,,,Москва,2004-10-08T19:16:00+0400
Product manager/ Эксперт (Sun),,,,Москва,2004-12-01T15:23:32+0300
Системный аналитик (код ВТС),,,,Москва,2004-11-09T11:53:15+0300
Администратор БД (IFS Application),,800.0,USD,Екатеринбург,2004-11-09T11:53:15+0300
Разработчик пользовательского интерфейса (верстальщик HTML),,800.0,USD,Москва,2004-11-09T11:53:15+0300
Аналитик (МК),,1300.0,USD,Москва,2004-11-09T11:53:15+0300
Консультант SAP/R3,,3000.0,USD,Москва,2004-11-09T11:53:15+0300
Проектировщик (вычислительные сети и платформенное обеспечение),,,,Москва,2004-12-01T15:23:32+0300
Бизнес-аналитик (АК),,2000.0,USD,Москва,2004-11-09T11:53:15+0300
Менеджер по маркетингу (направление: ERP- системы),,2000.0,USD,Москва,2004-10-15T11:23:35+0400
Проектировщик (системы управления телефонными сетями),,,,Москва,2004-12-01T15:23:32+0300
C++ Programmer,,1000.0,USD,Москва,2004-09-22T13:56:57+0400
Программист-разработчик,,1500.0,USD,Москва,2004-09-22T13:57:27+0400
Проектировщик,,,,Москва,2004-12-01T15:23:32+0300
Специалист по модулю FI SAP R3,,,,Москва,2004-09-22T14:18:05+0400
Продукт-менеджер,,,,Москва,2004-09-22T15:02:20+0400
Менеджер по маркетингу (направление: оффшорные проекты),,2500.0,USD,Москва,2004-11-09T11:53:15+0300
Тестировщик,,,,Москва,2004-09-22T15:28:02+0400
Менеджер по технической поддержке оборудования,,,,Москва,2004-09-22T15:32:59+0400
Ведущий специалист по тестированию ПО / Инженер по качеству,,,,Москва,2004-10-15T11:23:35+0400
Account manager (Software) в одну из крупнейших IT-компаний России,,,,Москва,2004-11-09T11:53:15+0300
Системный архитектор (АК),,2000.0,USD,Москва,2004-11-09T11:53:15+0300
Web-разработчик,,,,Москва,2004-11-19T11:10:43+0300
Network Administrator,,1900.0,USD,Москва,2004-09-22T16:02:03+0400
Функциональный Консультант ERP в западного производителя,,2000.0,USD,Москва,2004-12-03T11:48:07+0300
Help Desk Analyst,,1500.0,USD,Москва,2004-09-22T16:07:02+0400
Инженер-технический специалист по телефонии и сетям передачи данных,,2000.0,USD,Москва,2004-09-22T16:14:44+0400
Technical Support Specialist,,1000.0,USD,Москва,2004-09-22T16:25:44+0400
Срочно! Программист-проектировщик,,1400.0,USD,Москва,2004-09-22T16:36:37+0400
Директор по маркетингу,,,,Москва,2004-10-04T14:28:32+0400
Специалист по электронному обучению,,,,Москва,2004-09-22T16:50:01+0400
Руководитель группы разработки и внедрения КИС (IKH-SP-PM),,1500.0,USD,Москва,2004-11-23T16:45:05+0300
Сотрудник службы поддержки пользователей (IT-специалист) в западный банк  (IKh- IB/1),,1100.0,USD,Москва,2004-10-25T10:07:22+0400
Сотрудник службы поддержки пользователей (IT-специалист) в западный банк  (IKh- IB/1),,1100.0,USD,Москва,2004-09-22T17:14:16+0400
WEB разработчик,,,,Москва,2004-09-22T17:36:19+0400
Руководитель группы IT разработки (IKH-SP-PM),,1500.0,USD,Москва,2004-11-23T16:45:05+0300
Cистемный программист-аналитик,,,,Москва,2004-09-22T17:43:36+0400
Web-промоутер,,1000.0,USD,Москва,2004-10-12T15:49:13+0400
Программист Oracle Reports (Ikh-KB-Prog/2),,1400.0,USD,Москва,2004-09-22T17:48:10+0400
IT Specialist,,,,Москва,2004-09-22T18:14:46+0400
Программист,,,,Москва,2004-09-22T18:38:36+0400
"Администратор БД (DBA, Oracle 8.1.X under UNIX) в западный банк (IKh- IB/4)",,,,Москва,2004-10-25T10:07:22+0400
Технический консультант по SCADA-системе (Ikh-S-TK/2),,1100.0,USD,Москва,2004-11-23T16:45:05+0300
Инженер группы технической поддержки в отделе IT в банк (IKh- КB/1),,750.0,USD,Москва,2004-10-25T10:07:22+0400
Технический консультант по расходомерам (Ikh-S-TK/1),,1100.0,USD,Москва,2004-11-23T16:45:05+0300
Кадровый делопроизводитель,,,,Москва,2004-12-20T17:00:40+0300
IT-Аналитик в западный банк (IKh- IB/2),,2000.0,USD,Москва,2004-11-23T16:45:05+0300
"Банковский специалист по отчетности, хранилищам данных (IKH-KB-O)",,,,Москва,2004-09-22T20:33:11+0400
Банковский специалист в области пластиковых карт (IKH-KB-Plk),,,,Москва,2004-09-22T20:38:21+0400
Менеджер по продажам,,,,Санкт-Петербург,2004-09-22T20:48:50+0400
IT Manager,,,,Москва,2004-09-23T11:33:04+0400
Oracle Consultant,,,,Москва,2004-09-23T11:33:35+0400
Руководитель интернет проектов,,2000.0,USD,Москва,2004-09-23T11:42:09+0400
Системный админиcтратор (UNIX / Oracle),,1000.0,USD,Москва,2004-12-22T10:19:46+0300
Квалифицированный веб-программист,,,,Новосибирск,2004-09-23T14:00:16+0400
Системный администратор,,900.0,USD,Москва,2004-09-23T14:13:59+0400
Специалист отдела технологий розничного бизнеса,,,,Москва,2004-09-23T15:22:03+0400
Администратор баз данных,,350.0,USD,Москва,2004-09-23T15:59:07+0400
Руководитель проектов.,,800.0,USD,Санкт-Петербург,2004-10-25T14:02:59+0400
Администратор проекта / Менеджер по работе с клиентами,,800.0,USD,Москва,2004-09-23T19:49:54+0400
Дизайнер,,,,Москва,2004-10-04T10:44:17+0400
Unix Administrator & Software Developer in Foreign Company,,,,Москва,2004-12-03T10:07:32+0300
It Manager,,2000.0,USD,Москва,2004-09-24T12:46:19+0400
Сервисный инженер в ИТ-службу,,500.0,USD,Москва,2004-09-24T12:58:39+0400
IT Project Manager/Materials Controller,,,,Москва,2004-09-24T13:22:13+0400
Программист-проектировщик (МК),,1400.0,USD,Москва,2004-11-09T11:53:15+0300
.Net Programmer,,1600.0,USD,Москва,2004-11-02T19:08:39+0300
Business Development Manager for Microwave,,,,Москва,2004-09-24T14:16:47+0400
Инженер по подготовке тендеров (Microwave),,,,Москва,2004-09-24T14:20:49+0400
MANAGEMENT CONSULTANT TRAINEE,,,,Россия,2004-09-24T14:57:24+0400
Business consultant – NGN,,,,Москва,2004-09-24T15:11:38+0400
Call Center Engineer,,,,Москва,2004-09-24T15:23:54+0400
Программист,,1000.0,USD,Москва,2004-10-25T09:38:26+0400
PR-manager,,,,Москва,2004-09-24T17:59:19+0400
Системный администратор,,800.0,USD,Москва,2004-10-04T14:28:36+0400
Эксперт IT,,1000.0,USD,Москва,2004-09-24T18:02:45+0400
Технический писатель,,,,Москва,2004-10-21T13:49:49+0400
Директор  в IT компанию,,6000.0,USD,Москва,2004-09-24T19:01:57+0400
Cпециалист в области продаж,,1000.0,USD,Москва,2004-11-25T17:02:34+0300
Ведущий инженер службы поддержки,,1100.0,USD,Москва,2004-09-26T17:30:34+0400
Менеджер технического отдела,,700.0,USD,Москва,2004-09-26T18:15:39+0400
CRM менеджер в крупную торговую компанию,,,,Москва,2004-09-30T15:27:47+0400
PR-менеджер / Менеджер по связям  с общественностью,,,,Москва,2004-09-27T12:08:39+0400
Начальник ИТО,,1500.0,USD,Москва,2004-12-21T12:35:21+0300
Эксперт в области внедрения ПО,,2000.0,USD,Россия,2004-10-27T16:02:37+0400
SAP Analyst/HelpDesk,,800.0,USD,Санкт-Петербург,2004-09-27T14:36:10+0400
Бизнес-аналитик (банковские технологии),,,,Москва,2004-11-05T13:12:34+0300
Бизнес-аналитик (банковские технологии),,,,Москва,2004-09-27T14:37:22+0400
Бизнес-аналитик (банковские технологии),,,,Москва,2004-09-27T14:37:23+0400
Бизнес-аналитик (банковские технологии),,,,Москва,2004-09-27T14:37:23+0400
WEB Мастер,,1000.0,USD,Москва,2004-09-27T14:47:24+0400
Системный администратор,,1000.0,USD,Москва,2004-09-27T15:13:38+0400
"Менеджер по закупкам телекоммуникационного оборудования (GSM, GPRS)",,4000.0,USD,Москва,2004-10-13T18:05:18+0400
Технический эксперт,,111.0,USD,Москва,2004-09-27T15:27:18+0400
Менеджер по работе с клиентами,,,,Санкт-Петербург,2004-10-27T11:42:35+0400
Консультант в отдел продаж 1С,,,,Санкт-Петербург,2004-10-27T11:42:35+0400
Руководитель отдела продаж 1С,,,,Россия,2004-10-27T11:42:35+0400
Руководитель проектов 1С,,,,Россия,2004-10-27T11:42:35+0400
Программист,,,,Москва,2004-09-27T15:44:44+0400
Программист 1С,,600.0,USD,Россия,2004-10-27T11:42:35+0400
Ведущий программист 1С,,,,Россия,2004-09-27T15:54:09+0400
Технический специалист,,,,Санкт-Петербург,2004-09-27T15:57:10+0400
Software Engineer (PB),,,,Санкт-Петербург,2004-09-27T16:10:00+0400
IT SPECIALIST/ADMINISTRATOR,,,,Москва,2004-09-27T16:56:21+0400
Ассистент/ Стажёр консультанта SAP,,700.0,USD,Москва,2004-09-27T18:17:32+0400
Системный администратор,,,,Москва,2004-09-27T19:04:55+0400
Руководитель проекта  1С (срочно!),,2000.0,USD,Москва,2004-09-27T19:33:13+0400
Analyst in CRM Department,,1800.0,USD,Москва,2004-09-28T09:58:35+0400
Account Manager- Transport sector,,,,Москва,2004-09-28T10:38:39+0400
Консультант SAP HR,,3500.0,USD,Москва,2004-10-15T10:39:04+0400
Инженер (Solaris / Oracle),,,,Москва,2004-10-05T11:11:05+0400
Системный администратор (RT-АT-SA),,1300.0,USD,Москва,2004-09-28T13:02:29+0400
Директор по стратегическому маркетингу,,5000.0,USD,Москва,2004-09-28T13:38:12+0400
Help Desk Specialist,,900.0,USD,Москва,2004-09-28T14:23:35+0400
Координатор по маркетингу в западную IT компанию,,1500.0,USD,Москва,2004-10-25T12:55:21+0400
Программист на Java,,1200.0,USD,Москва,2004-10-15T19:15:24+0400
Системный инженер по мониторингу сети,,1200.0,USD,Москва,2004-09-28T16:30:05+0400
Менеджер по продаже и продвижению продукта (Kubler),,1000.0,USD,Москва,2004-10-19T11:33:37+0400
Cистемный аналитик,,1500.0,USD,Москва,2004-12-17T12:22:38+0300
Маркетинг менеджер по медиа планированию,,,,Москва,2004-09-28T17:44:56+0400
Старший специалист отдела проектирования,,,,Москва,2004-09-28T18:08:23+0400
Директор по качеству,,1500.0,USD,Москва,2004-11-12T15:24:58+0300
Менеджер по работе с ключевыми клиентами,,1700.0,USD,Москва,2004-09-28T20:34:53+0400
Программист 1С,,,,Москва,2004-11-05T12:43:21+0300
Начальник склада,,500.0,USD,Санкт-Петербург,2004-09-29T12:07:38+0400
Сервисный инженер,,,,Москва,2004-12-24T16:42:07+0300
Системный администратор,,1000.0,USD,Москва,2004-09-29T12:36:59+0400
Ведущий специалист в отдел тестирования и сопровождения.,,1100.0,USD,Москва,2004-09-29T13:21:32+0400
Billing Specialist,,3500.0,USD,Москва,2004-09-29T15:49:35+0400
Технический специалист/разработчик (Crystal Reports),,800.0,USD,Москва,2004-11-19T10:31:14+0300
Специалист по обработке и программному обеспечению,,1000.0,USD,Москва,2004-09-29T17:04:41+0400
"Ассистент менеджера, помощник",,400.0,USD,Москва,2004-09-29T18:12:04+0400
Специалист по обработке и анализу данных,,500.0,USD,Москва,2004-09-29T18:52:25+0400
Разработчик С/С++ (Windows / Win32 Api),,,,Москва,2004-11-23T18:56:14+0300
Разработчик С/С++ (Windows / GUI),,,,Москва,2004-11-09T16:53:13+0300
IT Support / Administration Manager (Vacancy by BLM-Consort),,5500.0,USD,Москва,2004-09-29T19:29:05+0400
Руководитель проекта по внедрению ERP системы  (HR-модуль),,2500.0,USD,Москва,2004-09-30T10:15:50+0400
Руководитель проекта по внедрению Oracle (HR Модуль),,2500.0,USD,Москва,2004-09-30T11:09:42+0400
Програмист,,1200.0,USD,Москва,2004-09-30T12:45:00+0400
Начальник управления информационных технологий банка,,5500.0,USD,Москва,2004-09-30T13:07:22+0400
Специалист по информационному обеспечению.,,,,Москва,2004-09-30T13:38:01+0400
Редактор,,1000.0,USD,Москва,2004-11-19T13:06:25+0300
Presale  по сетевому и телекоммуникационному оборудованию (офис Самара),,900.0,USD,Самара,2004-11-05T15:12:21+0300
Presale по Серверам и РС (офис Самара),,900.0,USD,Самара,2004-11-05T15:12:21+0300
Presale по комплектующим (офис Самара),,900.0,USD,Самара,2004-11-05T15:12:21+0300
Cпециалист со знанием Crystal Reports,,,,Москва,2004-11-19T10:36:29+0300
System administrator,,1500.0,USD,Москва,2004-09-30T15:58:35+0400
Администратор системы SAP R/3 (Code # ITT),,2000.0,USD,Москва,2004-09-30T16:03:36+0400
Support engineer,,1500.0,USD,Москва,2004-09-30T16:27:54+0400
PC/LAN Administrator,,1000.0,USD,Москва,2004-09-30T16:58:05+0400
Information Technology - Internship – IT 00000383,,,,Москва,2004-11-18T08:54:29+0300
Information Technology - Systems Analyst – IT 00000311,,,,Москва,2004-11-18T08:54:29+0300
СЕРВИС-ИНЖЕНЕР НА ВЫЕЗДЕ.,,450.0,USD,Санкт-Петербург,2004-12-22T17:17:17+0300
Программист 1С,,,,Москва,2004-09-30T17:33:22+0400
Системный администратор,,1200.0,USD,Москва,2004-09-30T18:10:27+0400
Специалист IT-отдела (вакансия от A-class),,1100.0,USD,Москва,2004-09-30T22:03:02+0400
Менеджер по качеству,,,,Москва,2004-10-01T09:49:10+0400
Программист 1C,,1100.0,USD,Москва,2004-10-11T14:51:58+0400
Специалист по сопровождению программного комплекса,,1500.0,USD,Москва,2004-11-01T12:10:39+0300
Менеджер проекта,,2000.0,USD,Москва,2004-10-15T21:09:55+0400
"Директор Департамента Информационных технологий, Код вакансии НВ-ДИД.",,8000.0,USD,Москва,2004-12-06T09:48:45+0300
Менеджер по развитию сервисного центра,,,,Москва,2004-11-22T14:19:57+0300
Консультант со знанием  Crystal Reports,,,,Москва,2004-12-16T16:06:39+0300
Инженер-программист,,800.0,USD,Нижний Новгород,2004-10-01T14:30:27+0400
Инженер – программист,,800.0,USD,Нижний Новгород,2004-10-01T14:32:14+0400
Инженер – программист,,800.0,USD,Нижний Новгород,2004-10-01T14:33:28+0400
Инженер – программист,,800.0,USD,Нижний Новгород,2004-10-01T14:37:20+0400
Инженер по тестированию,,400.0,USD,Нижний Новгород,2004-10-01T14:38:57+0400
Контент-Менеджер,,2500.0,USD,Москва,2004-11-29T09:23:27+0300
Менеджер по качеству,,500.0,USD,Нижний Новгород,2004-10-01T14:40:57+0400
"Руководитель IT отдела (крупная торговая компания, розничная продажа одежда pret-a-porte).",,2000.0,USD,Москва,2004-10-01T15:07:58+0400
"Инженер по поддержке системы корпоративной IP-телефонии CCM, IPCC",,1500.0,USD,Москва,2004-10-01T15:49:45+0400
Руководитель группы технической поддержки,,800.0,USD,Москва,2004-10-01T15:54:01+0400
Программист,,,,Москва,2004-11-05T12:49:57+0300
Программист 1С (ночная смена),,500.0,USD,Москва,2004-10-01T16:07:53+0400
Инженер по эксплуатации интеллектуальных услуг,,1000.0,USD,Москва,2004-10-25T12:37:52+0400
Менеджер по закупке контент-услуг,,800.0,USD,Москва,2004-10-01T16:40:43+0400
Ведущий специалист группы технического обеспечения,,800.0,USD,Москва,2004-10-01T16:46:41+0400
Администратор  финансовых систем (со знанием Oracle и Парус),,1700.0,USD,Москва,2004-10-08T15:53:46+0400
Менеджер по работе с клиентами,,,,Москва,2004-10-01T17:13:33+0400
Системный администратор,,800.0,USD,Москва,2004-10-18T10:33:48+0400
PRE-SALES  MANAGER,,,,Москва,2004-10-01T17:29:00+0400
Руководитель службы маркетинга,,,,Москва,2004-10-01T17:30:45+0400
PRODUCT MANAGER,,1500.0,USD,Москва,2004-10-01T17:43:15+0400
Ведущий аналитик по развитию доп. услуг в области телекоммуникаций,,,,Москва,2004-10-01T17:49:24+0400
Системный администратор,,1000.0,USD,Санкт-Петербург,2004-10-01T17:57:37+0400
Менеджер продукта/Product manager IP,,,,Москва,2004-10-01T18:02:03+0400
Программист Navision Attain в крупную компанию.,,,,Москва,2004-12-14T12:53:32+0300
Ремонтник материнских плат в сервис-центр компьютерной компании.,,,,Москва,2004-12-14T12:53:32+0300
Менеджер по развитию бизнеса,,1500.0,USD,Санкт-Петербург,2004-10-01T18:23:06+0400
"Директор Департамента Информационных технологий. Код вакансии: ""НВ-ДИД""",,6000.0,USD,Москва,2004-10-01T18:26:34+0400
Cпециалист по поддержке информационных сетей,,1200.0,USD,Москва,2004-11-05T14:28:34+0300
Специалист в Информационно-вычислительный центр (вакансия от A-class),,1200.0,USD,Москва,2004-10-09T16:16:03+0400
Java Web Developer,,1600.0,USD,Москва,2004-10-03T01:20:26+0400
Программист Delphi+SQL,,600.0,USD,Москва,2004-10-04T12:32:43+0400
Менеджер по тарифам/Price Manager,,,,Москва,2004-10-04T12:40:10+0400
Старший бизнес-аналитик,,,,Москва,2004-10-04T12:44:16+0400
Старший специалист в отдел проектирования продуктов и услуг,,,,Москва,2004-10-04T12:53:57+0400
Менеджер по развитию канала(торговые сети и субдистрибуторы) (RT-RK-TS),,1500.0,USD,Москва,2004-12-02T16:31:43+0300
Менеджер по развитию канала (сборщики ПК и корпоративные реселлеры) (RT-RK-SR ),,1500.0,USD,Москва,2004-10-04T13:38:20+0400
Менеджер по развитию канала (сборщики ПК и корпоративные реселлеры) (RT-RK-SR ),,1500.0,USD,Москва,2004-12-02T16:31:43+0300
Руководитель Интернет-проекта (RT-RK-IM),,1000.0,USD,Москва,2004-12-29T16:46:11+0300
Менеджер интернет проектов,,1000.0,USD,Москва,2004-10-04T14:19:48+0400
Специалист по поддержке 1С,,600.0,USD,Москва,2004-10-04T14:30:40+0400
Программист.,,,,Москва,2004-10-12T17:55:45+0400
Системный инженер по продуктам Microsoft,,,,Москва,2004-11-09T09:11:26+0300
Системный инженер по программным комплексам WMS,,,,Москва,2004-11-09T09:11:26+0300
Программист 1С,,,,Москва,2004-11-09T09:11:27+0300
Sales Suport Analyst,,1000.0,USD,Москва,2004-10-04T16:49:43+0400
Программист на Java,,1200.0,USD,Москва,2004-11-01T18:55:08+0300
Системный администратор (ночной график работы),,,,Москва,2004-12-16T16:39:55+0300
Специалист по обработке информации,,,,Москва,2004-10-05T10:01:58+0400
Администратор баз данных Галактика,,900.0,USD,Москва,2004-10-05T11:43:37+0400
Программист,,,,Москва,2004-10-05T12:04:15+0400
Cистемный администратор отдела телематических служб,,1500.0,USD,Москва,2004-10-05T12:49:47+0400
Менеджер по работе с корпоративными клиентами в компанию - оператор спутниковой связи,,1500.0,USD,Москва,2004-12-03T10:09:01+0300
Reconciliation Specialist in Foreign Bank,,,,Москва,2004-10-05T13:03:51+0400
"Архитектор-дизайнер в компанию-производитель кухонь класса ""Люкс""",,1300.0,USD,Москва,2004-10-13T10:24:36+0400
Системный администратор,,1350.0,USD,Москва,2004-10-05T16:05:38+0400
РАЗРАБОТЧИК WEB-ТЕХНОЛОГИЙ,,1300.0,USD,Москва,2004-10-05T16:23:32+0400
"Технический писатель. Код вакансии: ""АЗ-тп""",,,,Москва,2004-11-01T12:08:46+0300
Системный администратор,,,,Москва,2004-10-05T16:50:50+0400
Администратор баз данных,,1000.0,USD,Москва,2004-11-24T12:08:27+0300
"Прикладной программист. Код вакансии: ""АЗ-прогр.""",,1300.0,USD,Москва,2004-11-01T12:08:46+0300
Help Desk Administrator/Manager,,,,Москва,2004-10-18T17:58:57+0400
Координатор отчетности,,,,Москва,2004-11-02T14:07:04+0300
Координатор отчетности,,600.0,USD,Москва,2004-11-02T14:07:04+0300
Начальник Информационно-аналитического отдела,,4000.0,USD,Москва,2004-10-25T12:55:21+0400
Ведущий разработчик приложений для мобильных телефонов,,1500.0,USD,Москва,2004-10-05T17:54:14+0400
SAP Consultant,,3000.0,USD,Санкт-Петербург,2004-10-05T17:57:07+0400
Разработчик GUI,,1000.0,USD,Москва,2004-10-05T17:58:47+0400
User Support (Helpdesk),,1000.0,USD,Санкт-Петербург,2004-10-05T17:59:29+0400
Software Engineer,,1500.0,USD,Санкт-Петербург,2004-10-05T18:00:34+0400
Менеджер по продажам,,3000.0,USD,Москва,2004-12-17T12:22:41+0300
Специалист отдела контроля рисков,,1000.0,USD,Москва,2004-10-05T18:34:40+0400
SAP R/3 Consultant (SD/MM/ABAP),,,,Москва,2004-12-20T11:02:36+0300
Service Centre IT Manager,,,,Москва,2004-10-06T10:27:27+0400
Программист,,1000.0,USD,Москва,2004-12-17T10:28:00+0300
Chief Operations Officer / COO,,,,Москва,2004-10-29T16:18:06+0400
Специалист по технической поддержке клиентов GL-Trade,,,,Москва,2004-10-06T12:22:44+0400
Программист,,,,Москва,2004-10-06T13:15:14+0400
Программист,,,,Москва,2004-10-06T13:21:11+0400
Менеджер по продажам источников бесперебойного питания (UPS) (IKh-EN-S1),,1200.0,USD,Москва,2004-12-01T17:48:00+0300
Программист,,,,Москва,2004-10-06T13:24:52+0400
Программист,,,,Москва,2004-10-06T13:29:04+0400
"Специалист по управлению конфигурациями. Код вакансии: ""АЗ-ук"".",,1000.0,USD,Москва,2004-11-01T12:08:46+0300
Бизнес аналитик,,900.0,USD,Москва,2004-11-25T17:20:03+0300
Специалист по информационной аналитике и планированию,,,,Москва,2004-10-06T13:54:10+0400
Специалист поддержки банковской системы,,,,Москва,2004-10-06T14:13:47+0400
System Administrator for Brokerage Company,,1000.0,USD,Москва,2004-11-10T12:04:08+0300
Web-Marketing Specialist to a well-known foreign company,,1000.0,USD,Москва,2004-10-06T14:34:51+0400
Консультант по внедрению ERP ‘Галактика’ (по Москве и Московской области),,800.0,USD,Москва,2004-12-28T11:51:17+0300
Оператор баз данных,,200.0,USD,Москва,2004-11-05T17:40:26+0300
Бизнес-аналитик,,,,Москва,2004-11-17T14:31:26+0300
Специалист по работе с зарубежными клиентами,,,,Москва,2004-11-09T11:12:52+0300
